"Date","League","Team","Opp.","Venue","Phase","Coach","Opp. coach","OT/SO","PTS","Leading%","Tied%","Trailing%","TOI","GF","GA","G±","EQ TOI","EQ GF","EQ GA","EQ G±","PP OP","PP%","PP TOI","PP GF","PP GA","PP G±","SH SI","PK%","SH TOI","SH GF","SH GA","SH G±","SH%","SV%","PDO","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","SMF","SPF","SBF","SMA","SPA","SBA","FOW","FOL","FO%","# 0'","# 2'","# 5'","# 10'","# 20'","PIM","Spectators"
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000370' target='_blank'>2023-03-11</a>,National League,EHCK,SCB,away,Playoffs,Tomlinson Jeff,Toni Söderholm,,0,0,35.42,64.58,60,0,5,-5,43.1,0,5,-5,2,0,4,0,0,0,7,100,12.9,0,0,0,0,90.62,90.62,43,76,36.13,29,60,32.58,20,34,37.04,8,1,14,24,2,16,24,32,42.86,0,7,0,0,0,14,17031
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000368' target='_blank'>2023-03-09</a>,National League,EHCK,SCB,home,Playoffs,Tomlinson Jeff,Toni Söderholm,,3,61.44,38.56,0,60,4,1,3,44.9,1,0,1,6,50,9.9,3,0,3,3,66.67,5.2,0,1,-1,15,96.77,111.77,57,60,48.72,34,46,42.5,21,31,40.38,13,0,23,14,1,14,31,28,52.54,0,8,0,0,0,16,7135
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000366' target='_blank'>2023-03-07</a>,National League,EHCK,SCB,away,Playoffs,Tomlinson Jeff,Toni Söderholm,,0,8.86,29.53,61.61,60,1,5,-4,46,0,2,-2,5,20,6.7,1,0,1,5,40,7.3,0,3,-3,3.57,86.84,90.41,54,66,45,40,52,43.48,28,38,42.42,12,0,14,14,0,14,25,22,53.19,0,5,1,0,1,35,14824
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000359' target='_blank'>2023-03-04</a>,National League,EHCK,HCD,away,Regular Season,Tomlinson Jeff,Waltteri Immonen,,3,94.08,5.92,0,60,4,1,3,53.8,3,1,2,3,33.33,4.2,1,0,1,1,100,2,0,0,0,14.81,95.65,110.47,38,48,44.19,35,39,47.3,27,23,54,8,0,3,16,0,9,29,29,50,0,1,0,0,0,2,6547
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000354' target='_blank'>2023-03-02</a>,National League,EHCK,SCRJ,home,Regular Season,Tomlinson Jeff,Stefan Hedlund,SO,2,3.82,96.18,0,65,3,2,1,50,0,1,-1,6,16.67,9.1,1,0,1,3,66.67,5.9,1,1,0,11.11,94.59,105.71,45,57,44.12,27,44,38.03,18,37,32.73,9,0,18,6,1,13,19,31,38,0,5,0,0,0,10,6748
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000349' target='_blank'>2023-02-25</a>,National League,EHCK,SCLT,away,Regular Season,Tomlinson Jeff,Thierry Paterlini,,3,77.42,22.58,0,60,3,1,2,47.5,0,1,-1,5,60,6.9,3,0,3,3,100,5.6,0,0,0,12,96.67,108.67,56,71,44.09,37,43,46.25,25,30,45.45,11,1,19,11,2,28,22,39,36.07,0,3,0,0,0,6,5704
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000340' target='_blank'>2023-02-24</a>,National League,EHCK,LHC,home,Regular Season,Tomlinson Jeff,Geoff Ward,SO,1,7.03,67.03,25.95,65,2,3,-1,54.1,1,2,-1,2,50,2.9,1,0,1,4,100,8,0,0,0,7.69,94.59,102.29,58,71,44.96,44,51,46.32,26,37,41.27,18,0,14,12,2,20,30,28,51.72,0,4,0,0,0,8,5769
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000326' target='_blank'>2023-02-19</a>,National League,EHCK,EHCB,home,Regular Season,Tomlinson Jeff,Antti Törmänen,,0,0,1.83,98.17,60,2,6,-4,52.5,2,6,-4,4,0,7.5,0,0,0,0,,0,0,0,0,6.9,72.73,79.62,56,39,58.95,48,36,57.14,29,22,56.86,16,3,8,14,0,3,18,33,35.29,0,0,0,0,0,0,5948
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000336' target='_blank'>2023-02-18</a>,National League,EHCK,EVZ,away,Regular Season,Tomlinson Jeff,Dan Tangnes,,0,29.86,32.61,37.53,60,4,6,-2,53.4,4,5,-1,2,0,4,0,0,0,2,50,2.6,0,1,-1,20,85.29,105.29,51,73,41.13,35,54,39.33,20,35,36.36,15,0,16,18,1,19,22,32,40.74,0,2,0,0,0,4,6961
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000214' target='_blank'>2023-02-14</a>,National League,EHCK,HCFG,away,Regular Season,Tomlinson Jeff,Christian Dubé,SO,2,54.62,45.38,0,65,4,3,1,53.2,3,3,0,3,0,5.8,0,0,0,3,100,6,0,0,0,11.11,90.62,101.74,51,66,43.59,33,48,40.74,27,32,45.76,6,0,18,16,0,18,24,21,53.33,0,3,0,0,0,6,8889
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000312' target='_blank'>2023-02-05</a>,National League,EHCK,SCB,home,Regular Season,Tomlinson Jeff,Toni Söderholm,,3,82.47,12.64,4.89,60,3,2,1,54,2,2,0,2,50,1.3,1,0,1,3,100,4.7,0,0,0,12,94.29,106.29,52,58,47.27,36,43,45.57,25,35,41.67,10,1,16,8,0,15,28,30,48.28,0,3,0,0,0,6,6723
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000321' target='_blank'>2023-02-04</a>,National League,EHCK,HCL,away,Regular Season,Tomlinson Jeff,Luca Gianinazzi,,0,1.94,56.22,41.83,60,3,5,-2,49.6,2,5,-3,2,50,3.7,1,0,1,4,100,6.7,0,0,0,11.54,89.47,101.01,49,77,38.89,34,53,39.08,26,39,40,8,0,15,13,1,24,27,33,45,0,4,0,0,0,8,4988
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000302' target='_blank'>2023-01-31</a>,National League,EHCK,HCA,away,Regular Season,Tomlinson Jeff,Julien Vauclair,,0,0,3.92,96.08,60,3,5,-2,50.5,2,5,-3,4,25,7.5,1,0,1,1,100,2,0,0,0,8.11,84.62,92.72,74,43,63.25,51,36,58.62,37,27,57.81,14,0,23,8,1,7,28,34,45.16,0,1,0,0,0,2,3523
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000298' target='_blank'>2023-01-28</a>,National League,EHCK,GSHC,away,Regular Season,Tomlinson Jeff,Jan Cadieux,,0,0,17.28,82.72,60,1,3,-2,49.7,0,1,-1,2,50,3.4,1,0,1,4,50,6.9,0,2,-2,5,92.59,97.59,45,46,49.45,28,35,44.44,20,28,41.67,8,0,17,6,1,11,30,24,55.56,0,7,0,0,0,14,6505
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000291' target='_blank'>2023-01-27</a>,National League,EHCK,ZSC,home,Regular Season,Tomlinson Jeff,Marc Crawford,,0,0,4.47,95.53,60,3,4,-1,45.2,1,2,-1,4,50,6.8,2,0,2,5,60,8,0,2,-2,15,85.19,100.19,47,43,52.22,23,35,39.66,20,27,42.55,3,0,24,8,0,8,41,18,69.49,0,5,0,0,0,10,7624
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000013' target='_blank'>2023-01-25</a>,National League,EHCK,ZSC,away,Regular Season,Tomlinson Jeff,Marc Crawford,,0,0,48.94,51.06,60,1,3,-2,50.1,0,2,-2,2,50,3.8,1,0,1,4,75,6,0,1,-1,3.7,88,91.7,44,56,44,29,38,43.28,27,25,51.92,2,0,15,12,1,18,25,21,54.35,0,4,0,0,0,8,12000
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000284' target='_blank'>2023-01-21</a>,National League,EHCK,HCAP,home,Regular Season,Tomlinson Jeff,Luca Cereda,SO,1,0,35.97,64.03,65,3,4,-1,53.5,2,3,-1,3,0,5.4,0,0,0,4,100,6,1,0,1,8.11,90,98.11,75,53,58.59,59,41,59,37,30,55.22,19,3,16,11,0,12,39,30,56.52,0,4,0,0,0,8,6678
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000275' target='_blank'>2023-01-20</a>,National League,EHCK,HCAP,away,Regular Season,Tomlinson Jeff,Luca Cereda,,3,58.89,41.11,0,60,3,2,1,47.4,3,0,3,3,0,6,0,1,-1,4,75,6.6,0,1,-1,8.82,92.31,101.13,60,52,53.57,52,37,58.43,34,26,56.67,18,0,8,11,0,15,34,22,60.71,0,5,0,0,0,10,6682
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000270' target='_blank'>2023-01-14</a>,National League,EHCK,SCLT,home,Regular Season,Tomlinson Jeff,Thierry Paterlini,SO,2,33.49,56.23,10.28,65,4,3,1,53.9,1,2,-1,3,66.67,3.9,2,0,2,4,75,7.2,0,1,-1,5.66,90.91,96.57,74,59,55.64,64,42,60.38,53,33,61.63,10,1,10,8,1,17,38,34,52.78,0,5,0,0,0,10,5679
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000264' target='_blank'>2023-01-13</a>,National League,EHCK,LHC,away,Regular Season,Tomlinson Jeff,Geoff Ward,,3,23.64,58.42,17.94,60,4,3,1,49.1,4,1,3,3,0,4.4,0,0,0,6,66.67,6.4,0,2,-2,16,92.11,108.11,48,80,37.5,33,52,38.82,25,38,39.68,8,0,15,12,2,28,21,38,35.59,0,6,0,0,0,12,6379
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000256' target='_blank'>2023-01-08</a>,National League,EHCK,EVZ,home,Regular Season,Tomlinson Jeff,Dan Tangnes,,3,57.06,11.28,31.67,60,4,2,2,51.3,1,1,0,4,75,4.2,3,0,3,3,66.67,4.5,0,1,-1,23.53,92.59,116.12,36,57,38.71,22,42,34.38,17,27,38.64,5,0,14,13,2,15,30,32,48.39,0,5,0,0,0,10,5322
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000246' target='_blank'>2023-01-06</a>,National League,EHCK,EHCB,away,Regular Season,Tomlinson Jeff,Antti Törmänen,OT,1,36.14,63.86,0,60.7,4,5,-1,54,2,4,-2,4,50,4.6,2,0,2,2,50,2.1,0,1,-1,12.12,86.84,98.96,54,67,44.63,40,54,42.55,33,38,46.48,6,1,14,14,2,13,32,29,52.46,0,3,0,0,0,6,6241
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000242' target='_blank'>2023-01-02</a>,National League,EHCK,HCFG,home,Regular Season,Tomlinson Jeff,Christian Dubé,OT,1,84.59,15.41,0,64.4,2,3,-1,54.1,1,2,-1,3,33.33,4.8,1,0,1,3,66.67,5.5,0,1,-1,9.52,93.33,102.86,51,75,40.48,27,58,31.76,21,45,31.82,4,2,24,12,1,17,37,25,59.68,0,3,0,0,0,6,7287
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000235' target='_blank'>2022-12-23</a>,National League,EHCK,HCL,home,Regular Season,Tomlinson Jeff,Luca Gianinazzi,,3,86.11,13.89,0,60,6,3,3,44.5,4,2,2,6,33.33,7.8,2,0,2,5,80,7.8,0,1,-1,17.86,93.62,111.47,52,69,42.98,42,57,42.42,29,47,38.16,13,0,10,8,2,12,23,36,38.98,0,5,1,0,1,35,6578
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000226' target='_blank'>2022-12-22</a>,National League,EHCK,SCB,away,Regular Season,Tomlinson Jeff,Toni Söderholm,,0,31.64,19.56,48.81,60,2,5,-3,48.8,1,4,-3,2,50,3.1,1,0,1,5,80,8.1,0,1,-1,5.13,87.88,93.01,72,51,58.54,51,37,57.95,39,34,53.42,12,0,21,3,0,14,36,30,54.55,0,5,0,0,0,10,14204
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000221' target='_blank'>2022-12-20</a>,National League,EHCK,HCA,home,Regular Season,Tomlinson Jeff,Julien Vauclair,,3,92.28,7.72,0,60,5,3,2,45.9,3,1,2,4,50,4.2,2,1,1,6,83.33,9.9,0,1,-1,16,89.66,105.66,48,61,44.04,37,45,45.12,26,29,47.27,10,1,11,15,1,16,32,29,52.46,0,6,0,0,0,12,5042
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000207' target='_blank'>2022-12-10</a>,National League,EHCK,GSHC,home,Regular Season,Tomlinson Jeff,Jan Cadieux,,3,86.22,13.78,0,60,3,0,3,47.6,1,0,1,4,50,6.4,2,0,2,3,100,6,0,0,0,11.11,100,111.11,42,73,36.52,37,57,39.36,27,41,39.71,8,2,5,14,2,16,14,36,28,0,5,0,0,0,10,5484
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000203' target='_blank'>2022-12-09</a>,National League,EHCK,ZSC,away,Regular Season,Tomlinson Jeff,Rikard Grönborg,,0,2.17,45.47,52.36,60,1,3,-2,38.9,0,2,-2,6,16.67,10.2,1,0,1,6,83.33,11,0,1,-1,3.7,95,98.7,48,68,41.38,35,51,40.7,27,41,39.71,8,0,13,8,2,17,31,33,48.44,0,7,0,0,0,14,12000
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000187' target='_blank'>2022-12-04</a>,National League,EHCK,SCRJ,away,Regular Season,Tomlinson Jeff,Stefan Hedlund,,3,87.14,12.86,0,60,4,1,3,48.5,4,0,4,3,0,4.1,0,0,0,4,75,7.4,0,1,-1,12.5,97.22,109.72,55,66,45.45,35,52,40.23,25,36,40.98,10,0,20,15,1,14,23,29,44.23,0,5,1,0,1,35,5948
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000193' target='_blank'>2022-12-03</a>,National League,EHCK,HCD,home,Regular Season,Tomlinson Jeff,Christian Wohlwend,,0,0,3,97,60,1,5,-4,48.5,1,4,-3,4,0,7.4,0,0,0,3,66.67,4.1,0,1,-1,2.86,85.29,88.15,52,62,45.61,39,48,44.83,35,34,50.72,4,0,13,12,2,14,25,27,48.08,0,3,0,0,0,6,7268
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000176' target='_blank'>2022-11-29</a>,National League,EHCK,HCA,away,Regular Season,Tomlinson Jeff,Filip Pesan,OT,2,0,66.96,33.04,60.3,2,1,1,56.3,2,1,1,1,0,2,0,0,0,1,100,2,0,0,0,6.06,96.3,102.36,68,56,54.84,41,39,51.25,33,27,55,7,1,27,12,0,17,18,30,37.5,0,1,0,0,0,2,3373
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000171' target='_blank'>2022-11-26</a>,National League,EHCK,GSHC,home,Regular Season,Tomlinson Jeff,Jan Cadieux,,0,0,58.89,41.11,60,1,3,-2,45.3,1,2,-1,3,0,9,0,0,0,3,66.67,5.7,0,1,-1,3.23,91.3,94.53,59,42,58.42,41,33,55.41,31,24,56.36,9,1,18,8,1,9,31,27,53.45,0,4,0,0,0,8,6142
<a href='https://www.sihf.ch/de/game-center/game/#/20231105000167' target='_blank'>2022-11-25</a>,National League,EHCK,SCLT,away,Regular Season,Tomlinson Jeff,Thierry Paterlini,,0,76.53,4.53,18.94,60,1,2,-1,44.2,0,2,-2,2,0,3.9,0,0,0,6,100,11.9,1,0,1,3.57,93.75,97.32,56,62,47.46,40,51,43.96,28,32,46.67,12,0,16,15,4,11,29,33,46.77,0,7,0,0,0,14,5034
